Post_ID,Raw_Caption,Final Status
NYC-MOCK-0385,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0386,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0387,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0388,"#AreaNews | SK Leaders in Baguio City completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0389,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0390,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0391,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0392,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0393,"OFFICIAL STATEMENT: We believe that diverse religious views should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0394,"READ | NYC leads HIV Awareness for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of civic engagement in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0395,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0396,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0397,"READ | NYC leads HIV Awareness for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0398,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0399,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0400,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0401,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen youth governance. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0402,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0403,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0404,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0405,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0406,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0407,"Hey everyone! NYC is having a ASEAN Youth Forum and it will be so lit! Don't miss the fun vibes and freebies at Balaoan, La Union. See ya there! #YouthPower",For Revision
NYC-MOCK-0408,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0409,"READ | NYC leads Digital Literacy for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0410,"#AreaNews | SK Leaders in Manila completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0411,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0412,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of civic engagement in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0413,CHECK THIS OUT: We are looking for volunteers for our inclusivity project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0414,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0415,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0416,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0417,"READ | NYC leads HIV Awareness for student leaders. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0418,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0419,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0420,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0421,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0422,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0423,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0424,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0425,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of sustainable development in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0426,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0427,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0428,"READ | NYC leads HIV Awareness for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0429,URGENT: Only students from top-tier universities are eligible for the ASEAN Youth Forum to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0430,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
